split,class,precision,recall,f1
cross_padufes20,melanoma,0.182648401826484,0.7692307692307693,0.2952029520295203
cross_padufes20,nevus,0.570446735395189,0.680327868852459,0.6205607476635514
cross_padufes20,basal cell carcinoma,0.6256345177664975,0.5834319526627219,0.6037966932026945
cross_padufes20,actinic keratosis,0.6048387096774194,0.3082191780821918,0.40834845735027225
cross_padufes20,squamous cell carcinoma,0.16539440203562342,0.3385416666666667,0.2222222222222222
