split,fitzpatrick_type,accuracy
cross_derm7pt,FST 1,0.5270758122743683
cross_derm7pt,FST 2,0.4897959183673469
cross_derm7pt,FST 3,0.6153846153846154
cross_derm7pt,FST 4,0.4666666666666667
cross_derm7pt,FST 5,0.7692307692307693
cross_derm7pt,FST 6,0.6666666666666666
