split,accuracy,auroc,macro_precision,macro_recall,macro_f1,micro_f1,weighted_f1,EOM,PQD,DPM
cross_padufes20,0.47939893359185654,0.7852681569239033,0.42979255334024263,0.5359502870989616,0.43002621449365214,0.47939893359185654,0.49332846448089374,0.32675438596491224,0.4358974358974359,0.36291117371106674
