split,accuracy,auroc,macro_precision,macro_recall,macro_f1,micro_f1,weighted_f1,EOM,PQD,DPM
cross_isic2019,0.7273420202533484,0.848223778247921,0.5307896256297219,0.4980998585712082,0.5100274160607413,0.7273420202533484,0.7209416441140606,,,
