split,accuracy,auroc,macro_precision,macro_recall,macro_f1,micro_f1,weighted_f1,EOM,PQD,DPM
cross_derm7pt,0.523590333716916,0.7686322692460488,0.30050207900207904,0.3268350586611456,0.28266161492778247,0.523590333716916,0.5432591385779881,0.34761904761904755,0.6066666666666667,0.15
