split,class,precision,recall,f1
cross_derm7pt,melanoma,0.39501039501039503,0.753968253968254,0.5184174624829468
cross_derm7pt,nevus,0.8541666666666666,0.42782608695652175,0.5701042873696408
cross_derm7pt,basal cell carcinoma,0.25333333333333335,0.4523809523809524,0.3247863247863248
cross_derm7pt,actinic keratosis,0.0,0.0,0.0
cross_derm7pt,squamous cell carcinoma,0.0,0.0,0.0
