split,accuracy,auroc,macro_precision,macro_recall,macro_f1,micro_f1,weighted_f1,EOM,PQD,DPM
cross_derm7pt,0.476409666283084,0.6772300339298402,0.2776473576142121,0.2856438923395445,0.2406333869476084,0.476409666283084,0.5090397685192004,0.21904761904761905,0.6000000000000001,0.1277777777777778
