split,accuracy,auroc,macro_precision,macro_recall,macro_f1,micro_f1,weighted_f1,EOM,PQD,DPM
cross_padufes20,0.44546776539020844,0.7004732459385711,0.5065650627326705,0.44059205177592303,0.3534991178970711,0.44546776539020844,0.40432483490319604,0.2682396216500263,0.37626262626262624,0.28939145411974876
