split,accuracy,auroc,macro_precision,macro_recall,macro_f1,micro_f1,weighted_f1,EOM,PQD,DPM
cross_isic2019,0.7440383289172807,0.7301185308153987,0.5369875480779269,0.5243196051290349,0.5284543978957489,0.7440383289172807,0.7423657212869563,,,
