split,fitzpatrick_type,accuracy
cross_padufes20,FST 1,0.9166666666666666
cross_padufes20,FST 2,0.8914185639229422
cross_padufes20,FST 3,0.8924302788844621
cross_padufes20,FST 4,0.868421052631579
cross_padufes20,FST 5,0.75
cross_padufes20,FST 6,
