split,class,precision,recall,f1
cross_isic2019,melanoma,0.6619246861924686,0.5409471704564883,0.5953523379433625
cross_isic2019,nevus,0.833271190653741,0.8724137931034482,0.8523933634225415
cross_isic2019,basal cell carcinoma,0.6719052744886975,0.7261516984644021,0.6979760706697976
