split,accuracy,auroc,macro_precision,macro_recall,macro_f1,micro_f1,weighted_f1,EOM,PQD,DPM
cross_padufes20,0.8212094653812445,0.8636144322553067,0.6714171178873373,0.6761842403078216,0.61614236915741,0.8212094653812445,0.8259545973456206,0.4603174603174603,0.5510204081632653,0.2478508003809875
