split,fitzpatrick_type,accuracy
cross_derm7pt,FST 1,0.5270758122743683
cross_derm7pt,FST 2,0.5034013605442177
cross_derm7pt,FST 3,0.5865384615384616
cross_derm7pt,FST 4,0.4
cross_derm7pt,FST 5,0.5384615384615384
cross_derm7pt,FST 6,0.6666666666666666
