split,fitzpatrick_type,accuracy
cross_padufes20,FST 1,0.6308724832214765
cross_padufes20,FST 2,0.593200468933177
cross_padufes20,FST 3,0.5844155844155844
cross_padufes20,FST 4,0.5686274509803921
cross_padufes20,FST 5,0.2222222222222222
cross_padufes20,FST 6,
