split,class,precision,recall,f1
cross_derm7pt,melanoma,0.3810344827586207,0.876984126984127,0.53125
cross_derm7pt,nevus,0.905982905982906,0.36869565217391304,0.5241038318912238
cross_derm7pt,basal cell carcinoma,0.3235294117647059,0.2619047619047619,0.2894736842105263
cross_derm7pt,actinic keratosis,0.0,0.0,0.0
cross_derm7pt,squamous cell carcinoma,0.0,0.0,0.0
