split,accuracy,auroc,macro_precision,macro_recall,macro_f1,micro_f1,weighted_f1,EOM,PQD,DPM
cross_padufes20,0.5278720310227824,0.7943823068218878,0.5128216592093857,0.533010467701007,0.45869707249262176,0.5278720310227824,0.5106396521670001,0.353156146179402,0.35224586288416077,0.20348742510807036
