split,Acc_light,Acc_dark,Acc_gap,DP_diff,EOpp0,EOpp1,EOdd
cross_padufes20,0.867741935483871,0.7619047619047619,0.10583717357910916,0.23369175627240146,0.24526787575568065,0.12370418122347022,0.18448602848957543
