,accuracy,auroc,precision,recall,macro_f1,micro_f1,weighted_f1,EOM,PQD,DPM
fitzpatrick17k,0.5796178343949044,0.7614302766925384,0.6227472635095269,0.5728240941725763,0.5447133087438525,0.5796178343949044,0.5482008209522607,0.603923853923854,0.7710512776539187,0.4989962932443874
padufes20,0.8045574057843996,0.8654752174531218,0.6886551221880564,0.6637889223009021,0.5728311366300792,0.8045574057843996,0.7965620109010958,0.5454031117397454,0.7368421052631579,0.24416711882799783
isic2019,0.7727397421326958,0.8446056041411568,0.7274434724811599,0.7032023511701132,0.7099863703215726,0.7727397421326958,0.7653690756337257,,,
