split,Acc_light,Acc_dark,Acc_gap,DP_diff,EOpp0,EOpp1,EOdd
cross_fitzpatrick17k,0.5932075471698113,0.5273775216138329,0.06583002555597839,0.018337955159226444,0.038221566961168185,0.05217580660019409,0.04519868678068113
