split,Acc_light,Acc_dark,Acc_gap,DP_diff,EOpp0,EOpp1,EOdd
cross_padufes20,0.9043010752688172,0.7619047619047619,0.14239631336405534,0.13835125448028673,0.02654239544876839,0.03528473389250434,0.030913564670636363
