split,class,precision,recall,f1
cross_fitzpatrick17k,melanoma,0.5239567233384853,0.5916230366492147,0.5557377049180328
cross_fitzpatrick17k,nevus,0.7621621621621621,0.25268817204301075,0.3795423956931359
cross_fitzpatrick17k,basal cell carcinoma,0.582122905027933,0.8741610738255033,0.698859825620389
