split,class,precision,recall,f1
cross_isic2019,melanoma,0.5790322580645161,0.4910241066849034,0.531409011009344
cross_isic2019,nevus,0.8300424893776556,0.864281067013663,0.846815834767642
cross_isic2019,basal cell carcinoma,0.6617614759499231,0.7010237319683573,0.6808270251948932
