split,fitzpatrick_type,accuracy
cross_padufes20,FST 1,0.8055555555555556
cross_padufes20,FST 2,0.8231173380035026
cross_padufes20,FST 3,0.8087649402390438
cross_padufes20,FST 4,0.6842105263157895
cross_padufes20,FST 5,1.0
cross_padufes20,FST 6,
