split,Acc_light,Acc_dark,Acc_gap,DP_diff,EOpp0,EOpp1,EOdd
cross_fitzpatrick17k,0.64,0.5677233429394812,0.07227665706051878,0.0416044079531655,0.058864167978294656,0.04847227576763554,0.0536682218729651
