,accuracy,auroc,precision,recall,macro_f1,micro_f1,weighted_f1,EOM,PQD,DPM
fitzpatrick17k,0.5744064852345108,0.7818120985576371,0.6077789015460341,0.571122081639759,0.5653364161824017,0.5744064852345108,0.5675962160596523,0.491041366041366,0.884313725490196,0.2937237516252696
padufes20,0.7975460122699386,0.8868228959523089,0.6635065112106927,0.6692340026514049,0.6055002334073594,0.7975460122699386,0.814771014711402,0.6079238601150951,0.7894736842105263,0.2837475633528265
isic2019,0.6887173257044323,0.8597824268720132,0.6533911145953782,0.6657179844984786,0.6465685679756302,0.6887173257044323,0.7022610838550801,,,
