split,Acc_light,Acc_dark,Acc_gap,DP_diff,EOpp0,EOpp1,EOdd
cross_padufes20,0.8569892473118279,0.8095238095238095,0.04746543778801837,0.11346646185355863,0.10251739998789568,0.036918267894673416,0.06971783394128454
