split,accuracy,auroc,macro_precision,macro_recall,macro_f1,micro_f1,weighted_f1,EOM,PQD,DPM
cross_isic2019,0.7337069404710586,0.8625755128903668,0.6939643283707252,0.6533060235786219,0.6650347298160127,0.7337069404710586,0.7321666925458055,,,
