split,Acc_light,Acc_dark,Acc_gap,DP_diff,EOpp0,EOpp1,EOdd
cross_fitzpatrick17k,0.5969811320754717,0.5504322766570605,0.04654885541841114,0.07760317546626065,0.10177948582502068,0.06831643114146597,0.08504795848324333
