split,fitzpatrick_type,accuracy
cross_derm7pt,FST 1,0.48736462093862815
cross_derm7pt,FST 2,0.5068027210884354
cross_derm7pt,FST 3,0.6153846153846154
cross_derm7pt,FST 4,0.5333333333333333
cross_derm7pt,FST 5,0.6153846153846154
cross_derm7pt,FST 6,0.6666666666666666
