split,accuracy,auroc,macro_precision,macro_recall,macro_f1,micro_f1,weighted_f1,EOM,PQD,DPM
cross_isic2019,0.7435301803927262,0.8673077351325315,0.5630504774545456,0.5186721176902761,0.5308866259132792,0.7435301803927262,0.7363878248563775,,,
