split,fitzpatrick_type,accuracy
cross_padufes20,FST 1,0.8888888888888888
cross_padufes20,FST 2,0.8809106830122592
cross_padufes20,FST 3,0.8605577689243028
cross_padufes20,FST 4,0.7368421052631579
cross_padufes20,FST 5,0.75
cross_padufes20,FST 6,
