split,accuracy,auroc,macro_precision,macro_recall,macro_f1,micro_f1,weighted_f1,EOM,PQD,DPM
cross_padufes20,0.7782646801051709,0.8314847119674065,0.620103103286672,0.6670870113493065,0.5522455713494291,0.7782646801051709,0.7775331875020709,0.5564530962599633,0.8289473684210527,0.37873357228195936
