split,accuracy,auroc,macro_precision,macro_recall,macro_f1,micro_f1,weighted_f1,EOM,PQD,DPM
cross_fitzpatrick17k,0.6195715112912565,0.7810996180854713,0.6279970807179592,0.6174428739695241,0.6175696311552006,0.6195715112912565,0.61914387611077,0.6492424242424243,0.8611797165298266,0.4957419043208839
