split,Acc_light,Acc_dark,Acc_gap,DP_diff,EOpp0,EOpp1,EOdd
cross_padufes20,0.8763440860215054,0.7380952380952381,0.13824884792626724,0.16303123399897593,0.13745924872400092,0.04060294596407995,0.08903109734404044
