split,fitzpatrick_type,accuracy
cross_fitzpatrick17k,FST 1,0.5655172413793104
cross_fitzpatrick17k,FST 2,0.599644128113879
cross_fitzpatrick17k,FST 3,0.5884146341463414
cross_fitzpatrick17k,FST 4,0.5352112676056338
cross_fitzpatrick17k,FST 5,0.5
cross_fitzpatrick17k,FST 6,0.6875
