split,fitzpatrick_type,accuracy
cross_padufes20,FST 1,0.8796296296296297
cross_padufes20,FST 2,0.8879159369527145
cross_padufes20,FST 3,0.8844621513944223
cross_padufes20,FST 4,0.7631578947368421
cross_padufes20,FST 5,0.5
cross_padufes20,FST 6,
