split,Acc_light,Acc_dark,Acc_gap,DP_diff,EOpp0,EOpp1,EOdd
cross_padufes20,0.886021505376344,0.7380952380952381,0.14792626728110592,0.14060419866871476,0.07982393229639494,0.061832164834468774,0.07082804856543186
