split,accuracy,auroc,macro_precision,macro_recall,macro_f1,micro_f1,weighted_f1,EOM,PQD,DPM
cross_fitzpatrick17k,0.5738274464389114,0.7763293930141613,0.5981780167264038,0.5697730365883419,0.5601049594094031,0.5738274464389114,0.5622889839413473,0.5698496905393458,0.7272727272727273,0.49070703601953597
