split,fitzpatrick_type,accuracy
cross_fitzpatrick17k,FST 1,0.41379310344827586
cross_fitzpatrick17k,FST 2,0.47686832740213525
cross_fitzpatrick17k,FST 3,0.4603658536585366
cross_fitzpatrick17k,FST 4,0.4460093896713615
cross_fitzpatrick17k,FST 5,0.4117647058823529
cross_fitzpatrick17k,FST 6,0.53125
