split,Acc_light,Acc_dark,Acc_gap,DP_diff,EOpp0,EOpp1,EOdd
cross_padufes20,0.5612903225806452,0.5952380952380952,0.03394777265745008,0.15760368663594473,0.24882695501892985,0.11113886678632805,0.17998291090262894
