,accuracy,auroc,precision,recall,macro_f1,micro_f1,weighted_f1,EOM,PQD,DPM
fitzpatrick17k,0.4510712217718587,0.6611164819270542,0.4878398073904317,0.4495552364144306,0.4196440202151197,0.4510712217718587,0.42193810718605573,0.5340115711356312,0.7750865051903114,0.5499226717986097
padufes20,0.5118317265556529,0.696916041825676,0.5170433145009415,0.4939955378795227,0.398616457587966,0.5118317265556529,0.6067845797073775,0.40108832311802606,0.545816733067729,0.22774399478110952
isic2019,0.7604342203237058,0.8738308202989232,0.7057957286763576,0.7005784845106596,0.6902126378307001,0.7604342203237058,0.7515899901295161,,,
