split,fitzpatrick_type,accuracy
cross_padufes20,FST 1,0.5555555555555556
cross_padufes20,FST 2,0.5691768826619965
cross_padufes20,FST 3,0.545816733067729
cross_padufes20,FST 4,0.5526315789473685
cross_padufes20,FST 5,1.0
cross_padufes20,FST 6,
