split,fitzpatrick_type,accuracy
cross_derm7pt,FST 1,0.20216606498194944
cross_derm7pt,FST 2,0.32653061224489793
cross_derm7pt,FST 3,0.49038461538461536
cross_derm7pt,FST 4,0.325
cross_derm7pt,FST 5,0.23076923076923078
cross_derm7pt,FST 6,0.6666666666666666
