split,class,precision,recall,f1
cross_isic2019,melanoma,0.5526030368763557,0.522653445033339,0.5372111413759775
cross_isic2019,nevus,0.8428422152560083,0.7871828236824984,0.8140622371740959
cross_isic2019,basal cell carcinoma,0.5365896980461812,0.7028850628199163,0.6085817888799355
