split,Acc_light,Acc_dark,Acc_gap,DP_diff,EOpp0,EOpp1,EOdd
cross_padufes20,0.9021505376344086,0.8809523809523809,0.021198156682027625,0.1816692268305172,0.14847033091919007,0.08526808959795344,0.11686921025857175
