split,accuracy,auroc,macro_precision,macro_recall,macro_f1,micro_f1,weighted_f1,EOM,PQD,DPM
cross_fitzpatrick17k,0.6195715112912565,0.8001222143547994,0.6248072796552123,0.6167809982820031,0.6152991866338149,0.6195715112912565,0.6169861417657224,0.47661925932602617,0.8190899001109878,0.2798225122578571
