split,accuracy,auroc,macro_precision,macro_recall,macro_f1,micro_f1,weighted_f1,EOM,PQD,DPM
cross_padufes20,0.8334794040315513,0.9000696830911431,0.6742258349922583,0.6762909431887993,0.6338501239716576,0.8334794040315513,0.8371470864694255,0.6899001536098309,0.868421052631579,0.266284195184818
