split,fitzpatrick_type,accuracy
cross_derm7pt,FST 1,0.49097472924187724
cross_derm7pt,FST 2,0.47619047619047616
cross_derm7pt,FST 3,0.5673076923076923
cross_derm7pt,FST 4,0.5833333333333334
cross_derm7pt,FST 5,0.5384615384615384
cross_derm7pt,FST 6,0.6666666666666666
