split,class,precision,recall,f1
cross_padufes20,melanoma,0.1552511415525114,0.6538461538461539,0.25092250922509224
cross_padufes20,nevus,0.44556962025316454,0.7213114754098361,0.5508607198748043
cross_padufes20,basal cell carcinoma,0.6154708520179372,0.6497041420118344,0.6321243523316062
cross_padufes20,actinic keratosis,0.6656151419558359,0.28904109589041094,0.40305635148042024
cross_padufes20,squamous cell carcinoma,0.19583333333333333,0.24479166666666666,0.2175925925925926
