split,accuracy,auroc,macro_precision,macro_recall,macro_f1,micro_f1,weighted_f1,EOM,PQD,DPM
cross_padufes20,0.49297140087251573,0.7906778188592545,0.41554801782255646,0.5117389067649804,0.4109113051009031,0.49297140087251573,0.4932680456654624,0.2984848484848485,0.8382559774964837,0.19277635215159888
