split,fitzpatrick_type,accuracy
cross_padufes20,FST 1,0.5771812080536913
cross_padufes20,FST 2,0.511137162954279
cross_padufes20,FST 3,0.4961038961038961
cross_padufes20,FST 4,0.45098039215686275
cross_padufes20,FST 5,0.2222222222222222
cross_padufes20,FST 6,
