split,accuracy,auroc,macro_precision,macro_recall,macro_f1,micro_f1,weighted_f1,EOM,PQD,DPM
cross_derm7pt,0.5316455696202531,0.719370576271943,0.2818421405707933,0.2759434092477571,0.24893159615257798,0.5316455696202531,0.5423413108184848,0.5042929292929292,0.7310469314079423,0.19735258724428398
