split,class,precision,recall,f1
cross_isic2019,melanoma,0.6129919230108266,0.6098478372371345,0.6114158381899212
cross_isic2019,nevus,0.8108740134463607,0.9024072869225764,0.8541955350269438
cross_isic2019,basal cell carcinoma,0.7738886944347217,0.5144253140995813,0.6180293501048219
cross_isic2019,actinic keratosis,0.30829596412556054,0.22159548751007252,0.2578527894983591
cross_isic2019,squamous cell carcinoma,0.19134396355353075,0.21185372005044137,0.20107719928186715
