split,Acc_light,Acc_dark,Acc_gap,DP_diff,EOpp0,EOpp1,EOdd
cross_padufes20,0.8913978494623656,0.7142857142857143,0.17711213517665125,0.20122887864823347,0.10755302373122988,0.06838131161085215,0.08796716767104101
