split,Acc_light,Acc_dark,Acc_gap,DP_diff,EOpp0,EOpp1,EOdd
cross_fitzpatrick17k,0.6022641509433962,0.521613832853026,0.08065031809037027,0.03654106175121889,0.060196471379422446,0.05696786126666594,0.058582166323044194
