split,fitzpatrick_type,accuracy
cross_derm7pt,FST 1,0.5487364620938628
cross_derm7pt,FST 2,0.45918367346938777
cross_derm7pt,FST 3,0.6346153846153846
cross_derm7pt,FST 4,0.4666666666666667
cross_derm7pt,FST 5,0.7692307692307693
cross_derm7pt,FST 6,0.6666666666666666
