split,fitzpatrick_type,accuracy
cross_padufes20,FST 1,0.6040268456375839
cross_padufes20,FST 2,0.5275498241500586
cross_padufes20,FST 3,0.548051948051948
cross_padufes20,FST 4,0.5686274509803921
cross_padufes20,FST 5,0.3333333333333333
cross_padufes20,FST 6,
