split,accuracy,auroc,macro_precision,macro_recall,macro_f1,micro_f1,weighted_f1,EOM,PQD,DPM
cross_isic2019,0.7396101774890204,0.8542714191957561,0.5612480824682384,0.5150525708950807,0.5261234964998461,0.7396101774890204,0.7301583305915387,,,
