split,class,precision,recall,f1
cross_padufes20,melanoma,0.15639810426540285,0.6346153846153846,0.2509505703422053
cross_padufes20,nevus,0.5866666666666667,0.7213114754098361,0.6470588235294118
cross_padufes20,basal cell carcinoma,0.619914346895075,0.685207100591716,0.6509274873524452
cross_padufes20,actinic keratosis,0.6781609195402298,0.3232876712328767,0.437847866419295
cross_padufes20,squamous cell carcinoma,0.2,0.28125,0.23376623376623376
