split,accuracy,auroc,macro_precision,macro_recall,macro_f1,micro_f1,weighted_f1,EOM,PQD,DPM
cross_isic2019,0.7572206764118039,0.8111702374652018,0.7004807236342905,0.6766233181703591,0.6843193763370504,0.7572206764118039,0.7496610742471709,,,
