split,Acc_light,Acc_dark,Acc_gap,DP_diff,EOpp0,EOpp1,EOdd
cross_fitzpatrick17k,0.5773584905660377,0.553314121037464,0.024044369528573695,0.05523716310514203,0.04627082199213156,0.06406892770968191,0.055169874850906735
