split,class,precision,recall,f1
cross_fitzpatrick17k,melanoma,0.3961267605633803,0.7853403141361257,0.5266237565827969
cross_fitzpatrick17k,nevus,0.4267241379310345,0.1774193548387097,0.25063291139240507
cross_fitzpatrick17k,basal cell carcinoma,0.6406685236768802,0.3859060402684564,0.4816753926701571
