,accuracy,auroc,precision,recall,macro_f1,micro_f1,weighted_f1,EOM,PQD,DPM
fitzpatrick17k,0.5767226404169079,0.7675876412513173,0.5956225712968451,0.5714508154702254,0.5480238196705078,0.5767226404169079,0.5514603440481202,0.6156462585034014,0.8477285166940339,0.5345639007910349
padufes20,0.775635407537248,0.8455976575964838,0.6433069890107155,0.6140766967374786,0.5226020457611981,0.775635407537248,0.7705736092391761,0.49740259740259746,0.7751196172248804,0.29510504656703485
isic2019,0.785868244699612,0.8637413004477837,0.7430677582661027,0.7331952688251606,0.7311838022790079,0.785868244699612,0.7795750951571605,,,
