split,accuracy,auroc,macro_precision,macro_recall,macro_f1,micro_f1,weighted_f1,EOM,PQD,DPM
cross_isic2019,0.785868244699612,0.8637413004477837,0.7430677582661027,0.7331952688251606,0.7311838022790079,0.785868244699612,0.7795750951571605,,,
